clothes_class,clothing_path,R_median,G_median,B_median
longsleeve,clothing-dataset-small/longsleeve/b66fb641-9b68-4bb9-a235-bc079b6662c7.jpg,115,109,115
longsleeve,clothing-dataset-small/longsleeve/ebaf0af5-c378-4fad-ab85-f53f53496ff5.jpg,180,173,180
longsleeve,clothing-dataset-small/longsleeve/27be613c-d612-422a-94d8-d24db3efe1eb.jpg,66,69,66
longsleeve,clothing-dataset-small/longsleeve/14c2f75c-458b-49cc-b3c7-5d4c30d416a7.jpg,85,85,85
longsleeve,clothing-dataset-small/longsleeve/22d1bf2d-56ff-4094-adcd-0ce3a47e69a1.jpg,101,120,101
longsleeve,clothing-dataset-small/longsleeve/fec3f552-e894-4737-8867-a9447f68f6be.jpg,207,190,207
longsleeve,clothing-dataset-small/longsleeve/2c283f21-5c5c-4f0d-818a-c66d42e29fbe.jpg,160,131,160
longsleeve,clothing-dataset-small/longsleeve/2f09caed-4396-4123-a97d-797b57dddc9b.jpg,74,33,74
longsleeve,clothing-dataset-small/longsleeve/7965e4d8-6324-4898-a977-eb9a95b974b4.jpg,175,178,175
longsleeve,clothing-dataset-small/longsleeve/6002fbf4-4fd2-4106-8906-021677598376.jpg,172,162,172
longsleeve,clothing-dataset-small/longsleeve/aeb7fec7-cf52-49fd-9ad3-312127bd8d14.jpg,115,104,115
longsleeve,clothing-dataset-small/longsleeve/9bfe2ccf-a192-4ab3-baba-0e07016e2428.jpg,215,202,215
longsleeve,clothing-dataset-small/longsleeve/9ab72282-d7aa-43b0-a3ff-9cc168e51480.jpg,186,182,186
longsleeve,clothing-dataset-small/longsleeve/5d11e46b-e897-4d03-bc7d-455e49800edf.jpg,157,158,157
longsleeve,clothing-dataset-small/longsleeve/d233cc08-bc73-4890-91f2-fb1d584c8b39.jpg,153,93,153
longsleeve,clothing-dataset-small/longsleeve/eba68a9a-e456-45ea-bb58-e1d996367f64.jpg,26,48,26
longsleeve,clothing-dataset-small/longsleeve/fca6b5f0-8fd2-446a-a226-117d395f7c9d.jpg,31,36,31
longsleeve,clothing-dataset-small/longsleeve/284568fb-9be0-4572-ad8a-870ed5049894.jpg,68,78,68
longsleeve,clothing-dataset-small/longsleeve/5e07f77d-8060-4613-978d-add0a20973cb.jpg,164,161,164
longsleeve,clothing-dataset-small/longsleeve/636535d5-29a3-4492-9932-e2fdbfddc9b7.jpg,111,93,111
longsleeve,clothing-dataset-small/longsleeve/ac18eb84-4759-4a12-b935-6f1f2a7b276d.jpg,154,171,154
longsleeve,clothing-dataset-small/longsleeve/390960ff-3a5f-4e8b-a025-f967aa2a435b.jpg,65,52,65
longsleeve,clothing-dataset-small/longsleeve/8aeccfc2-bab4-46f0-8de0-34036e36457d.jpg,92,89,92
longsleeve,clothing-dataset-small/longsleeve/122281c8-223c-48fc-853d-b92dd5e90d5b.jpg,47,46,47
longsleeve,clothing-dataset-small/longsleeve/c3bd5d6b-62fd-4be0-90c1-ab1a3a23c116.jpg,77,50,77
longsleeve,clothing-dataset-small/longsleeve/33734ef5-f035-461e-96d0-9115d2de49e8.jpg,125,93,125
longsleeve,clothing-dataset-small/longsleeve/6e299424-31a4-48ea-ab71-0310b1af177a.jpg,94,90,94
longsleeve,clothing-dataset-small/longsleeve/b765f11c-24b6-4036-ace5-f35f721155a7.jpg,149,99,149
longsleeve,clothing-dataset-small/longsleeve/a60677b2-a77f-4109-94c3-8f2fc922e1a9.jpg,32,32,32
longsleeve,clothing-dataset-small/longsleeve/a254b3ea-75fa-44f2-8c8f-beb159093b74.jpg,93,68,93
longsleeve,clothing-dataset-small/longsleeve/1b194ffe-2b95-4c02-a19b-f52fce3cfd62.jpg,40,40,40
longsleeve,clothing-dataset-small/longsleeve/f60e1573-d7ec-44fa-9926-f230160a309a.jpg,147,143,147
longsleeve,clothing-dataset-small/longsleeve/f193ccf6-820f-490f-9684-dce95800dbbd.jpg,175,112,175
longsleeve,clothing-dataset-small/longsleeve/ce02970e-c19b-42a4-ab4c-b868af097412.jpg,140,125,140
longsleeve,clothing-dataset-small/longsleeve/b8c71b29-9989-4d27-8274-cdb9a813a6d5.jpg,126,143,126
longsleeve,clothing-dataset-small/longsleeve/ac0c4e52-bcd0-4a04-bba4-cb2723c65ac7.jpg,54,45,54
longsleeve,clothing-dataset-small/longsleeve/a7612191-1cef-4096-b98b-c07e8e8627f5.jpg,208,194,208
longsleeve,clothing-dataset-small/longsleeve/7b57d48a-c975-40af-b235-5434c879454f.jpg,154,154,154
longsleeve,clothing-dataset-small/longsleeve/d0526ba8-6e57-45c1-95e8-d542f87d99f6.jpg,59,184,59
longsleeve,clothing-dataset-small/longsleeve/b70c1c51-ecf2-4da0-897b-b563cb63b09f.jpg,140,51,140
longsleeve,clothing-dataset-small/longsleeve/909f9c2f-3564-4a30-a891-85601707f188.jpg,103,107,103
longsleeve,clothing-dataset-small/longsleeve/a930e7cd-a242-4d73-861a-ecc3e4bf8aac.jpg,46,42,46
longsleeve,clothing-dataset-small/longsleeve/226616d8-6ace-49c5-a81c-d229b5471351.jpg,87,85,87
longsleeve,clothing-dataset-small/longsleeve/16e5d441-1398-411e-b013-0374019e32a3.jpg,121,143,121
longsleeve,clothing-dataset-small/longsleeve/066d2e84-6701-4bc7-a301-5beb2fed70f0.jpg,209,96,209
longsleeve,clothing-dataset-small/longsleeve/37820224-d7fc-41da-b46f-fe7dd25b125e.jpg,51,57,51
longsleeve,clothing-dataset-small/longsleeve/e404ad46-d0b7-4079-822c-4ec304f5b5a7.jpg,92,92,92
longsleeve,clothing-dataset-small/longsleeve/6e6c0edc-7544-4907-85fe-eaaf15d0327f.jpg,59,58,59
longsleeve,clothing-dataset-small/longsleeve/57185eb4-10b3-4a7d-8a89-2c505f20d573.jpg,130,107,130
longsleeve,clothing-dataset-small/longsleeve/5ea28e5a-f527-4954-b17c-a129b64e3f77.jpg,51,30,51
longsleeve,clothing-dataset-small/longsleeve/ecf5dd44-9c10-4576-adfa-2850e803ad39.jpg,57,81,57
longsleeve,clothing-dataset-small/longsleeve/e1e4439e-e588-4796-b418-be35756edc45.jpg,26,30,26
longsleeve,clothing-dataset-small/longsleeve/f1f2c7fd-c9ad-42cf-94a9-b6b1312ed678.jpg,133,58,133
longsleeve,clothing-dataset-small/longsleeve/bc5487b6-c695-41c9-b2a9-62df4a83c387.jpg,164,158,164
longsleeve,clothing-dataset-small/longsleeve/cbca741e-3bae-4ecf-9b5a-aa4d91d5dea1.jpg,132,135,132
longsleeve,clothing-dataset-small/longsleeve/a47b61e3-5a1e-428c-80d4-31837e74fa20.jpg,184,183,184
longsleeve,clothing-dataset-small/longsleeve/4cdaba0c-fc3d-4ca8-9cdf-7ae20829dc0b.jpg,129,98,129
longsleeve,clothing-dataset-small/longsleeve/186eb9e1-79fa-4aba-97c8-f2da0e6a2413.jpg,153,156,153
longsleeve,clothing-dataset-small/longsleeve/64628156-6ab0-4261-8b5d-de2513a01ab8.jpg,19,17,19
longsleeve,clothing-dataset-small/longsleeve/ceaa1a39-4aa3-4492-a7ba-173a5f2a3fb8.jpg,170,173,170
longsleeve,clothing-dataset-small/longsleeve/2a7c343b-733a-4870-8c2e-a76109dbec68.jpg,44,64,44
longsleeve,clothing-dataset-small/longsleeve/f6fbf376-874f-4a79-8736-e3767bad7a42.jpg,109,77,109
longsleeve,clothing-dataset-small/longsleeve/c44a5771-ab84-41da-816c-dc79a9aaffcf.jpg,80,79,80
longsleeve,clothing-dataset-small/longsleeve/a908213c-e35a-4f9e-89eb-47918afe8191.jpg,28,28,28
longsleeve,clothing-dataset-small/longsleeve/9618ffb2-9d35-4455-8d9b-d47efdd1fb06.jpg,55,58,55
longsleeve,clothing-dataset-small/longsleeve/1b66c18a-6866-4e0e-a580-f0e65a23bd10.jpg,128,124,128
longsleeve,clothing-dataset-small/longsleeve/17982ffc-9631-4afc-bb57-5881c740c8f0.jpg,111,110,111
longsleeve,clothing-dataset-small/longsleeve/4a4cb8eb-0b97-45c3-99cd-b777f94441bc.jpg,70,75,70
longsleeve,clothing-dataset-small/longsleeve/46b316a6-236e-471f-9d72-fea1d7f10dbc.jpg,53,50,53
longsleeve,clothing-dataset-small/longsleeve/bfac0100-acbf-4ef1-9455-680f09e170db.jpg,218,144,218
longsleeve,clothing-dataset-small/longsleeve/1238d068-c9e6-4b79-a8cc-7a2b30f9770d.jpg,109,114,109
longsleeve,clothing-dataset-small/longsleeve/f0f2606d-dc4c-485c-baef-75b59cf0ce3d.jpg,30,29,30
longsleeve,clothing-dataset-small/longsleeve/da574a07-2f53-4b74-a236-16884a68893c.jpg,55,77,55
longsleeve,clothing-dataset-small/longsleeve/fb90adff-1e63-476c-a8ad-b909a33f0069.jpg,226,166,226
longsleeve,clothing-dataset-small/longsleeve/f84f940b-f9b2-4004-b55a-0aadfaa08e38.jpg,125,125,125
longsleeve,clothing-dataset-small/longsleeve/836b07af-05de-4b66-b067-7043633f4890.jpg,21,22,21
longsleeve,clothing-dataset-small/longsleeve/c9672bd2-9042-411e-8cc6-b089ad343a89.jpg,148,132,148
longsleeve,clothing-dataset-small/longsleeve/7274c3e4-817d-4667-96db-4b79ffddb3fd.jpg,47,46,47
longsleeve,clothing-dataset-small/longsleeve/f4814937-780a-467e-9acb-1e96754a928f.jpg,41,44,41
longsleeve,clothing-dataset-small/longsleeve/dccfcbb8-a685-4bdf-99ff-40e21c43da87.jpg,106,157,106
longsleeve,clothing-dataset-small/longsleeve/1267fb67-35a0-4eda-965e-c13669cc868a.jpg,196,179,196
longsleeve,clothing-dataset-small/longsleeve/cb84bc2d-863e-4e5e-bc69-8be2b5975390.jpg,151,156,151
longsleeve,clothing-dataset-small/longsleeve/7253c29e-932d-4669-b834-e3070730f788.jpg,52,41,52
longsleeve,clothing-dataset-small/longsleeve/fb18aa4f-0f3c-4e14-bf75-7593b010914f.jpg,54,50,54
longsleeve,clothing-dataset-small/longsleeve/9e996161-5ba7-433a-a50d-2b0e871ded74.jpg,11,56,11
longsleeve,clothing-dataset-small/longsleeve/a7dcbc0a-fef5-4c38-86ae-ae86190b5ff1.jpg,198,194,198
longsleeve,clothing-dataset-small/longsleeve/d1a74979-a408-4786-abab-92b412008091.jpg,187,162,187
longsleeve,clothing-dataset-small/longsleeve/b461138f-8bcc-45a1-9d7d-d91f195564a5.jpg,46,117,46
longsleeve,clothing-dataset-small/longsleeve/1fae808a-2c24-4790-8514-fd39e1a67219.jpg,86,76,86
longsleeve,clothing-dataset-small/longsleeve/7b38dcfb-b25d-431b-8be6-4aa88b0a2325.jpg,62,44,62
longsleeve,clothing-dataset-small/longsleeve/23fc9080-d15c-4183-8b28-98cf54aaba1c.jpg,139,134,139
longsleeve,clothing-dataset-small/longsleeve/1322a86d-a299-4bca-8da2-25120910079a.jpg,42,43,42
longsleeve,clothing-dataset-small/longsleeve/a723b30f-a5a7-48c7-8bbb-24bb67a9a804.jpg,26,92,26
longsleeve,clothing-dataset-small/longsleeve/a00ec63e-b4b3-4d55-a3d3-7ff895b821d1.jpg,33,33,33
longsleeve,clothing-dataset-small/longsleeve/b118ef1e-ee6f-4925-9f7f-e9382dfb7128.jpg,191,138,191
longsleeve,clothing-dataset-small/longsleeve/d47bbb3f-ce2e-43b5-b23e-2aee3f890678.jpg,192,195,192
longsleeve,clothing-dataset-small/longsleeve/0c4fe429-cc94-49a1-b6b3-6660957db97b.jpg,33,33,33
longsleeve,clothing-dataset-small/longsleeve/aaf501a2-c26d-4f94-94c5-142e4c3edf8c.jpg,188,162,188
longsleeve,clothing-dataset-small/longsleeve/8b2e86f0-6cc2-4bf7-a74f-43f1d725ac0c.jpg,162,161,162
longsleeve,clothing-dataset-small/longsleeve/6072c8c3-88ed-4f70-85df-3d1ffa6b2e83.jpg,17,101,17
longsleeve,clothing-dataset-small/longsleeve/901272ff-671d-4d91-a26d-e4127557907c.jpg,130,146,130
longsleeve,clothing-dataset-small/longsleeve/6bad7aae-a2dc-4ac6-806c-247db740393a.jpg,33,34,33
longsleeve,clothing-dataset-small/longsleeve/1ad60e4e-c2ea-4e4c-9e86-48cf27674802.jpg,189,179,189
longsleeve,clothing-dataset-small/longsleeve/4746e510-d698-4730-8eaa-99d6b9b0fa7f.jpg,88,83,88
longsleeve,clothing-dataset-small/longsleeve/c048ca1c-27b9-4049-adf6-0c07ac2409a2.jpg,113,156,113
longsleeve,clothing-dataset-small/longsleeve/6e760bca-6591-4208-a785-27b7c8d69ca8.jpg,136,151,136
longsleeve,clothing-dataset-small/longsleeve/2e9e7385-ae2f-45ce-bacd-0e9a22fd877f.jpg,92,101,92
longsleeve,clothing-dataset-small/longsleeve/a59e9a01-e4d1-4194-94eb-100809153382.jpg,125,123,125
longsleeve,clothing-dataset-small/longsleeve/901d750e-9882-4a8d-a1a7-370463d28a97.jpg,130,134,130
longsleeve,clothing-dataset-small/longsleeve/8e9d465f-329c-4004-9532-d642696bcc91.jpg,97,96,97
longsleeve,clothing-dataset-small/longsleeve/85e0ef8c-3088-4b90-9dd5-fea0f50e9234.jpg,144,146,144
longsleeve,clothing-dataset-small/longsleeve/94bca05c-987a-4705-a85d-7a6837b356ce.jpg,72,42,72
longsleeve,clothing-dataset-small/longsleeve/09c08576-09d6-4878-a6f5-3087ccc57a9e.jpg,228,195,228
longsleeve,clothing-dataset-small/longsleeve/4d14f447-f8b9-4633-bbc2-c5ce154a0389.jpg,25,28,25
longsleeve,clothing-dataset-small/longsleeve/7e3b8120-6f91-4ddc-aa6f-cf49a5dc62aa.jpg,59,62,59
longsleeve,clothing-dataset-small/longsleeve/e7a538de-a3f4-4d60-8261-c800a43e2a61.jpg,125,73,125
longsleeve,clothing-dataset-small/longsleeve/826b1069-0bd8-471c-80a4-11095808714a.jpg,177,170,177
longsleeve,clothing-dataset-small/longsleeve/93e73f8f-853f-445d-8b62-1e15bb523e36.jpg,162,135,162
longsleeve,clothing-dataset-small/longsleeve/a94791db-897f-4f65-9741-200ee61e911d.jpg,149,148,149
longsleeve,clothing-dataset-small/longsleeve/21183cf1-c20b-4a86-8e86-ab5ca9b26c06.jpg,8,12,8
longsleeve,clothing-dataset-small/longsleeve/7a09572b-9cad-42b2-a19a-a64a5bddd371.jpg,219,45,219
longsleeve,clothing-dataset-small/longsleeve/23c7e9ee-9826-49e4-9466-b30db885ab6e.jpg,217,185,217
longsleeve,clothing-dataset-small/longsleeve/3265bffb-aabf-4a7d-a2f9-a38a0a1d01ff.jpg,107,115,107
longsleeve,clothing-dataset-small/longsleeve/cc0de3ab-d85a-45ff-93ea-d41520d09f1f.jpg,91,79,91
longsleeve,clothing-dataset-small/longsleeve/d3798a33-8735-4284-b83e-bd7ce6a65319.jpg,92,91,92
longsleeve,clothing-dataset-small/longsleeve/980bcf05-03b4-4628-806e-fd141f92fe82.jpg,200,200,200
longsleeve,clothing-dataset-small/longsleeve/d251ccf4-c222-4668-bfbe-4ddba0b3cca5.jpg,153,60,153
longsleeve,clothing-dataset-small/longsleeve/4c51bd55-f355-4b98-8c83-14e6241a1447.jpg,84,53,84
longsleeve,clothing-dataset-small/longsleeve/ec921efb-b108-4d44-b1b0-0a8871702708.jpg,188,126,188
longsleeve,clothing-dataset-small/longsleeve/3a15b3b8-d643-4e94-bf21-81bbb35c773a.jpg,64,66,64
longsleeve,clothing-dataset-small/longsleeve/fce53abd-5937-4881-bb47-2ef68f6da985.jpg,61,165,61
longsleeve,clothing-dataset-small/longsleeve/d7fabb42-59eb-4562-967e-c86d8ec13cbd.jpg,49,43,49
longsleeve,clothing-dataset-small/longsleeve/752639b8-8c71-44dd-8700-aa1bff42277d.jpg,19,27,19
longsleeve,clothing-dataset-small/longsleeve/095d4783-afba-4c68-93ae-30bc35f02cfd.jpg,87,86,87
longsleeve,clothing-dataset-small/longsleeve/9ffa4e65-d36c-4b18-a61a-76493bf23c13.jpg,47,44,47
longsleeve,clothing-dataset-small/longsleeve/19c31480-4d55-472e-ae52-a2df4e33c7ea.jpg,207,145,207
longsleeve,clothing-dataset-small/longsleeve/b5ca4da0-ce61-403a-bea2-9b19db8d623d.jpg,137,122,137
longsleeve,clothing-dataset-small/longsleeve/0d3b1b5a-3d8d-406f-b953-5b506b8f5665.jpg,201,133,201
longsleeve,clothing-dataset-small/longsleeve/f596ad82-1136-4acc-a7f1-6ae6e2ee4c17.jpg,150,20,150
longsleeve,clothing-dataset-small/longsleeve/4bf0c9ac-a79b-45ad-96ba-bb354b85274a.jpg,11,82,11
longsleeve,clothing-dataset-small/longsleeve/46ad1df5-6575-45fd-b38d-240841f8f494.jpg,162,123,162
longsleeve,clothing-dataset-small/longsleeve/552b44a7-0eeb-47a0-8a63-2f1f1d5f78ff.jpg,56,56,56
longsleeve,clothing-dataset-small/longsleeve/b8ffc654-326d-4a02-93d7-c9b20732b1e0.jpg,41,43,41
longsleeve,clothing-dataset-small/longsleeve/8a3b06d4-6722-490e-85c9-de0eb834883d.jpg,168,162,168
longsleeve,clothing-dataset-small/longsleeve/0a671f9d-d105-4ec9-8642-f4f228f8a90f.jpg,200,32,200
longsleeve,clothing-dataset-small/longsleeve/5c9b07a9-ca5a-4086-92a2-4f6a1d83f5bb.jpg,103,103,103
longsleeve,clothing-dataset-small/longsleeve/c2927463-101a-4211-9b6b-c869fc5fdde0.jpg,55,61,55
longsleeve,clothing-dataset-small/longsleeve/f9aa8e5c-7ceb-419e-b7cf-2de78cf75812.jpg,201,181,201
longsleeve,clothing-dataset-small/longsleeve/7eb185de-28ed-45bc-9696-47b0a70e9066.jpg,144,85,144
longsleeve,clothing-dataset-small/longsleeve/ec196957-56c2-4ebf-acfe-c13b620f79cc.jpg,61,64,61
longsleeve,clothing-dataset-small/longsleeve/f4ae25dd-7964-4eec-8805-bfae7f473938.jpg,51,86,51
longsleeve,clothing-dataset-small/longsleeve/edcc8286-9218-4d5a-8ab1-d2649d23355e.jpg,237,16,237
longsleeve,clothing-dataset-small/longsleeve/6743890e-7ecd-4d7a-ab44-c38bb7f4dfaf.jpg,129,133,129
longsleeve,clothing-dataset-small/longsleeve/8b4eefe8-756b-4764-b790-4dc148b49eaf.jpg,97,94,97
longsleeve,clothing-dataset-small/longsleeve/7ec26447-d556-4f0d-948c-d95ddffcc8a0.jpg,89,98,89
longsleeve,clothing-dataset-small/longsleeve/00588f87-cda1-46d7-93be-71f0fa889895.jpg,20,22,20
longsleeve,clothing-dataset-small/longsleeve/6e199a44-ee88-4a58-ace4-b6d926d82e6d.jpg,91,164,91
longsleeve,clothing-dataset-small/longsleeve/28f849c5-36f2-4f23-9f0f-7fbdd3e93d61.jpg,190,190,190
longsleeve,clothing-dataset-small/longsleeve/c73492a1-b5cd-40f0-9ca1-ae72635c544f.jpg,192,26,192
longsleeve,clothing-dataset-small/longsleeve/361ad3bb-6814-4924-8144-dbb0d65214c7.jpg,48,49,48
longsleeve,clothing-dataset-small/longsleeve/39948029-b039-4622-9228-60552986c6fd.jpg,154,143,154
longsleeve,clothing-dataset-small/longsleeve/1a5aa128-26b7-4a79-8fb1-2873ebb9fa2a.jpg,42,36,42
longsleeve,clothing-dataset-small/longsleeve/bec98d90-ef57-41a6-b188-c5561bb9f164.jpg,177,174,177
longsleeve,clothing-dataset-small/longsleeve/1edf84fb-5bd8-4eeb-b4df-e908b76a5ca2.jpg,103,103,103
longsleeve,clothing-dataset-small/longsleeve/283f8e5a-7d4f-4340-ba65-0f772a93cf25.jpg,47,47,47
longsleeve,clothing-dataset-small/longsleeve/f1865247-2eef-49be-b678-fbbd378d754d.jpg,234,41,234
longsleeve,clothing-dataset-small/longsleeve/c60db3f4-cb91-4d84-831a-561f53976135.jpg,133,127,133
longsleeve,clothing-dataset-small/longsleeve/e64ef0da-1f58-4294-9a86-f698be8d8097.jpg,95,73,95
longsleeve,clothing-dataset-small/longsleeve/7523e98d-3dd3-4206-8073-4610b3bc9901.jpg,104,114,104
longsleeve,clothing-dataset-small/longsleeve/ca9ac09b-ea0b-4b75-8acc-f1f9ddb03d92.jpg,160,156,160
longsleeve,clothing-dataset-small/longsleeve/05a5ad6f-6a04-4d4f-9bd1-16f3c3485ec5.jpg,68,71,68
longsleeve,clothing-dataset-small/longsleeve/be6e7635-72da-438b-ac43-d7eaf3d64819.jpg,136,148,136
longsleeve,clothing-dataset-small/longsleeve/d6e39d70-db1e-45b3-9ece-c231fa94c50e.jpg,131,181,131
longsleeve,clothing-dataset-small/longsleeve/a70c4767-e12e-4630-b512-b488640915c9.jpg,175,127,175
longsleeve,clothing-dataset-small/longsleeve/18d2f018-1094-44f5-b047-e03518ac12c6.jpg,173,168,173
longsleeve,clothing-dataset-small/longsleeve/2abc4569-7d77-4fb3-af8c-cab6421b5cf9.jpg,214,211,214
longsleeve,clothing-dataset-small/longsleeve/79b4fd6e-ad0e-4b68-b956-bc5c7748dbcc.jpg,146,93,146
longsleeve,clothing-dataset-small/longsleeve/643ca1b2-c14d-4c18-b7d6-5502cff8c689.jpg,29,42,29
longsleeve,clothing-dataset-small/longsleeve/da02884e-d157-4200-8d72-72c882b41ad8.jpg,47,49,47
longsleeve,clothing-dataset-small/longsleeve/f0e2a88a-9286-44a8-95bd-2e21559c3b24.jpg,96,95,96
longsleeve,clothing-dataset-small/longsleeve/a59d261c-fc59-40ed-9c56-9bcf5d99fc9c.jpg,164,161,164
longsleeve,clothing-dataset-small/longsleeve/7c2561c8-1818-441d-a2f6-8ae9084753b3.jpg,69,71,69
longsleeve,clothing-dataset-small/longsleeve/dda1ef86-5eca-4690-9aeb-e24a87f3c2e6.jpg,118,111,118
longsleeve,clothing-dataset-small/longsleeve/d174ca83-2d40-41c3-a927-dbbca88df372.jpg,79,45,79
longsleeve,clothing-dataset-small/longsleeve/3c703f9d-4b72-4449-89b8-707ba9f32a86.jpg,140,121,140
longsleeve,clothing-dataset-small/longsleeve/7edeb7bd-7eb2-4d89-b281-f24f14247660.jpg,125,119,125
longsleeve,clothing-dataset-small/longsleeve/68cca66a-f96c-48a1-863c-77455172be43.jpg,195,196,195
longsleeve,clothing-dataset-small/longsleeve/7614aedf-0a27-4ad8-973d-2a17a067d540.jpg,222,106,222
longsleeve,clothing-dataset-small/longsleeve/c3eaa0a4-4c21-4960-949d-3bfbbd99beaf.jpg,37,42,37
longsleeve,clothing-dataset-small/longsleeve/9e61d8c2-aaf7-4d5e-b07e-804b082bcf88.jpg,32,36,32
longsleeve,clothing-dataset-small/longsleeve/509f9576-1fcd-4941-8188-7a3a50a3ef75.jpg,5,110,5
longsleeve,clothing-dataset-small/longsleeve/8648f194-9723-4c15-987f-5f462835ba56.jpg,170,69,170
longsleeve,clothing-dataset-small/longsleeve/b26db98a-7e79-4123-88aa-3dfc469230a6.jpg,209,200,209
longsleeve,clothing-dataset-small/longsleeve/4962d8a2-d6c0-4c8c-a166-ee1da756ca10.jpg,61,68,61
longsleeve,clothing-dataset-small/longsleeve/ff373bf4-7782-401d-acdc-179cbd9e4683.jpg,84,41,84
longsleeve,clothing-dataset-small/longsleeve/3b062efe-02a6-4e19-a280-739f366d1d92.jpg,45,40,45
longsleeve,clothing-dataset-small/longsleeve/6d89acf9-e8b0-4231-9915-2854adb7a223.jpg,249,23,249
longsleeve,clothing-dataset-small/longsleeve/a3f92b52-c79f-4f6d-8901-92d12335599e.jpg,159,112,159
longsleeve,clothing-dataset-small/longsleeve/6a2a9690-9343-4511-9caa-68ece22dfa3c.jpg,208,58,208
longsleeve,clothing-dataset-small/longsleeve/e85b5945-e8d0-4049-84b4-22ff5907ec8e.jpg,63,26,63
longsleeve,clothing-dataset-small/longsleeve/9ae15e81-d0ca-4219-8adf-1a4231f6b98b.jpg,145,139,145
longsleeve,clothing-dataset-small/longsleeve/c7cd0ac8-cd00-43af-a6fa-de1e177ffd32.jpg,52,55,52
longsleeve,clothing-dataset-small/longsleeve/d49162ba-d1ef-4b0c-a084-52a46531496b.jpg,164,152,164
longsleeve,clothing-dataset-small/longsleeve/da9a24f3-3bfd-420e-9f5f-12e67662d5af.jpg,5,12,5
longsleeve,clothing-dataset-small/longsleeve/1ac2a1f2-8715-4719-9ba1-87256fb4b9cf.jpg,129,129,129
longsleeve,clothing-dataset-small/longsleeve/2a2e7f21-0d3d-4730-8e42-45dfc0489c4b.jpg,219,187,219
longsleeve,clothing-dataset-small/longsleeve/73724d60-78b2-4bdd-84b0-a25d8c772beb.jpg,142,111,142
longsleeve,clothing-dataset-small/longsleeve/ed2917b0-98b7-444f-b91e-9cc35d544af2.jpg,217,82,217
longsleeve,clothing-dataset-small/longsleeve/31c0316b-d4b5-4c93-809d-a7d97f6c077a.jpg,166,166,166
longsleeve,clothing-dataset-small/longsleeve/7a11318e-f52c-495d-b337-ad513ef93ed2.jpg,162,152,162
longsleeve,clothing-dataset-small/longsleeve/7fe5d50c-ff63-40f1-8629-f61937c859de.jpg,90,33,90
longsleeve,clothing-dataset-small/longsleeve/29ae51b5-ca6f-4c75-938b-04f29177dbc6.jpg,139,132,139
longsleeve,clothing-dataset-small/longsleeve/427d9739-ea21-4885-b9c2-31ccde4af5f0.jpg,127,120,127
longsleeve,clothing-dataset-small/longsleeve/2ccdf961-afe2-47a3-bf38-5e84ae6e9b0a.jpg,171,115,171
longsleeve,clothing-dataset-small/longsleeve/79d4c066-7c31-444c-b6e5-20121fefb24f.jpg,36,36,36
longsleeve,clothing-dataset-small/longsleeve/02c1ab85-da02-4fbd-a8b8-a115de4e0c53.jpg,7,7,7
longsleeve,clothing-dataset-small/longsleeve/0ff16b4c-4d65-45ed-bcc3-ee9b325ee011.jpg,192,194,192
longsleeve,clothing-dataset-small/longsleeve/e5efb687-b679-4af4-af15-80e422716558.jpg,33,33,33
longsleeve,clothing-dataset-small/longsleeve/f65e7fa0-fa54-4989-8410-437e3ae0be92.jpg,50,57,50
longsleeve,clothing-dataset-small/longsleeve/c63ffea0-2c55-4973-8594-c31840128734.jpg,37,37,37
longsleeve,clothing-dataset-small/longsleeve/23734b82-ce10-4d5a-819d-aaa3bad90982.jpg,40,67,40
longsleeve,clothing-dataset-small/longsleeve/d5165ed1-5dd7-46db-8dca-aa170b6caceb.jpg,58,63,58
longsleeve,clothing-dataset-small/longsleeve/eecfec85-6d9f-46e1-b3e2-b54d14b9d5ad.jpg,59,62,59
longsleeve,clothing-dataset-small/longsleeve/d139053f-b857-4c70-98d2-f272a2b764ad.jpg,43,60,43
longsleeve,clothing-dataset-small/longsleeve/dcb424ce-cac4-4d7c-be29-a71d3a2488af.jpg,198,184,198
longsleeve,clothing-dataset-small/longsleeve/c48fc650-4264-49bf-94f3-bdfe5bb58645.jpg,137,136,137
longsleeve,clothing-dataset-small/longsleeve/fbefa9a6-5ed8-47d7-97f7-c57378457399.jpg,142,41,142
longsleeve,clothing-dataset-small/longsleeve/21f0effd-0560-46c1-8486-4d9f1310abcb.jpg,130,91,130
longsleeve,clothing-dataset-small/longsleeve/dce40ffd-82c2-4861-b6a6-b75df010c33f.jpg,133,139,133
longsleeve,clothing-dataset-small/longsleeve/3131d235-b604-4170-b078-bc1d86f26943.jpg,113,95,113
longsleeve,clothing-dataset-small/longsleeve/fedeaabe-47ca-4fb4-949f-0e8a91141bfe.jpg,146,162,146
longsleeve,clothing-dataset-small/longsleeve/8fdc3533-5ae0-4111-9bb9-899a9156868f.jpg,180,207,180
longsleeve,clothing-dataset-small/longsleeve/0814ab03-e394-403a-9718-5ee0ee19f150.jpg,148,138,148
longsleeve,clothing-dataset-small/longsleeve/a19f7f8a-81a9-4028-ba4f-a286ee16a751.jpg,100,103,100
